,id,tweet,subtask_a,subtask_b,subtask_c
12931,53393,@ USER You do mean the bernie asshole that stayed home,OFF,TIN,IND
12932,83251,@ USER And I am just over the # justdoit # nike,NOT,,
12933,28973,@ USER She is beautiful ! ! ! God bless you both 🙏,NOT,,
12934,88008,@ USER Hope he is feeling much better ! ! !,NOT,,
12935,22388,@ USER Who talk shit on buff chicken dip dude it ’ s buff chicken dip,OFF,TIN,IND
12936,10144,@ USER @ USER I agree..but they are still conservative at heart . May hate * but still have their conservative ideal .,NOT,,
12937,77680,# WashingtonPost broke the story therapist note Miss Ford stated four men assaulted her 😠 now it 's two😮 # VoteDemsOut to end # DirtyTricks stop what 's wrong with # DC # Kavanaugh # maga # FoxNews # Liar # CNN # msnbc # SenFlake # Wrong to use # MeToo for politics # ChristineBlaseyFord URL,OFF,TIN,OTH
12938,11342,@ USER @ USER @ USER You missed Rachel Maddow 's show ? She had some of them . She did n't look at them before air time . She proved he paid a butt load in tax . # maga # WalkAway,NOT,,
12939,47669,@ USER Believe in something . Even if it mean sacrificing everything - like Hitler did,NOT,,
12940,64750,# MalcolmX on Liberals ... ... ... ... ... ... ... ... ... ... wise man ! URL,NOT,,
12941,76380,Accept me for who I am . I understand it 's not easy . But neither is loving someone who only try to correct your flaw that only make you so incredibly unique . 👑,NOT,,
12942,51664,@ USER He is toxic even for alligator,OFF,TIN,IND
12943,74550,@ USER whoaaa that 's amazing i wan na see her now 😝 also you are a kinky lil slut but ily,OFF,TIN,IND
12944,56573,@ USER ( who she is currently dating ),NOT,,
12945,13602,@ USER @ USER @ USER No worry Antifa . You can still live in your parent basement and go to your community college ! ! !,OFF,TIN,IND
12946,68693,@ USER I eat some weird shit but this crossed the line,OFF,UNT,
12947,98510,@ USER A book ? Still wanting money from the public . Liberals will probably buy it or Soros will buy up a lot of copy to make it a best seller a he ha probably done with other liberal book . # VoteRedToSaveAmerica 🇺🇸,NOT,,
12948,21497,@ USER @ USER @ USER Awesome !,NOT,,
12949,78188,@ USER @ USER WHAT A DOG..SHE IS ...,OFF,TIN,IND
12950,28385,@ USER henry,NOT,,
12951,11729,@ USER There ’ s false report of an antifa professor who wa assaulted ish ( she can ’ t quite recall ) year ago by an upstanding SCOTUS nominee . You should look into that .,NOT,,
12952,56764,@ USER minute is the one that had bragged about her and her story . you guy thought it wa great she wa female CEO . that wa your story . Now she is the evil one . CBS - why do n't you verify before your reporting ? ?,NOT,,
12953,84118,@ USER @ USER @ USER Cops rarely got shot in country with gun control,OFF,TIN,OTH
12954,24125,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Followed and retweeted . I follow all Trump supporter .,NOT,,
12955,86053,@ USER His protest is indeed a right a it is my right to make sure none of my money go to the NFL or anything he support including Nike .,NOT,,
12956,87717,@ USER beast boy is raven is and robin and starfire are both at least in their early thirty,NOT,,
12957,29798,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER That nutbar hasn ’ t blocked you Todd ? She blocked me and gave no clue who she is,NOT,,
12958,76511,@ USER Hate is hate no matter what side of the aisle you are on it 's bad when Republicans do it it 's bad lwhen liberal do it ... this should be non partisan !,NOT,,
12959,51362,@ USER @ USER WHERE 'S holier than thou @ USER Sippin wine in the shade somewhere ... # MAGA,NOT,,
12960,12441,"@ USER I have found that my younger woman doctor do n't ignore me when I say I know my body , and are more inclusive of everything . The hospital even updated their sheet to include non-binary '' for gender and `` sexual identity '' instead of the common `` sex/gender '' m/f option . ''",NOT,,
12961,77690,"@ USER @ USER @ USER # usaafr looking forward to : Dr. Deirdre Cooper Owens , who will give the Wednesday , October , lecture about Medical Bondage and the Birth of American Gynecology . '' ''",NOT,,
12962,40206,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER URL That 's a guy . Guy look like a Sheila ! # QANON # MAGA # GREATAWAKENING URL,NOT,,
12963,72117,@ USER @ USER @ USER She is trying hard to keep a righteous spirit .,NOT,,
12964,86480,@ USER @ USER @ USER That 's right and do n't you forget it . MAGA . 👊,NOT,,
12965,30643,@ USER @ USER Now you understand why conservative fear expressing their true belief . If you don ’ t buy into the dominant liberal narrative about social issue you become persona non grata . Ask James Damore .,NOT,,
12966,82552,Filling the Skies - Chemicals & amp ; Frequencies # IDoNotConsent # WeDoNotConsent # OpEvidence # opstopchemtrails # Chemtrails # SkyBastard # Geoengineering # climatechange # SRM # Cloudseeding # EverGreenAir # BigMoney # NEXRAD # LookUp # SilentWarfare # WeatherWarfare # MAGA # potus # breakingnews URL,NOT,,
12967,48090,@ USER He ’ s trying to go on the campaign trail for big pay ! We know what Iran loving Hussein is up to . No match for Presidrnt Trump who give his salary to charity .,NOT,,
12968,20131,@ USER @ USER @ USER @ USER Your side ha AntiFa . You into them ? Like violence ?,NOT,,
12969,12327,@ USER @ USER Fuck you cunt . Try this on for size . URL,OFF,TIN,IND
12970,89687,US enjoys m/yr visit from Canadians tourism & amp ; business . Lot of $ $ coming directly to the US . In Oct Canada legalizes cannabis . But US border agent ban mj consumer & amp ; mj biz ppl for life . What happens to US # TourismJobs ? # GOP # maga # uspoli # USPolitics URL,NOT,,
12971,28080,@ USER @ USER @ USER There are THREE cardboard box full . Come pick out a haunted cardigan !,NOT,,
12972,39013,Analysis | Devin Nunes explains ‘ antifa ’ and ‘ all of these riot ’ : ‘ Because we ’ re winning ’ URL,NOT,,
12973,71022,@ USER He is obviously sucking up to his player because I promise a very large majority of their season ticket base support the President # BoycottTheNFL # TakeAStand,NOT,,
12974,66334,@ USER Liberals are like adding salt to beer - they spoil everything ...,NOT,,
12975,34967,@ USER @ USER @ USER @ USER @ USER We can win the Menendez seat for # MAGA ! 🇺🇸 There are . million registered Independent Republicans in NJ & amp ; we outnumber establishment R ’ s : ! 🇺🇸 Only . million registered D ’ s in NJ 🇺🇸 On November th in NJ R is for RINO ! 🇺🇸 This mid term in NJ True Red is I-R,NOT,,
12976,51312,@ USER Perhaps our politician should stop using them a reason to ban/confiscate popular firearm . The gun control crowd is making them a target and it is wrong .,NOT,,
12977,79802,@ USER //Anime is a gag series . The manga is bloody a fuck .,OFF,UNT,
12978,75064,@ USER fox could have sash DI 'd tho,OFF,UNT,
12979,31995,@ USER @ USER Of course they are . She either agrees to testify on Mon or they vote on Friday and life move on until the next obstruction from the lunatic liberal,NOT,,
12980,42940,# MaximeBernier 's new party stake out classical # liberalValues : # DonPittis | CBC News URL,NOT,,
12981,16140,@ USER They are conservative who want him appointed .,NOT,,
12982,63839,@ USER Better hurry she is pretty old,OFF,TIN,IND
12983,98684,Aged dine to me ! # MAGA Libs still spill out with vile breath the total vote including all the illegal ( sorry Jack ) voter . The repeated area where more people voted than are registered . PO 'd a friend with the Red and Blue map . And Dont you live in FL still ? How 'd that work ? URL,NOT,,
12984,86737,@ USER The FBi ha made it so that @ USER can not buy a cell phone nor his calling cell to now call after pm and weekend now but he can use his office phone - - he like to say he is someone else and hate me for call to FBI worked and back and know safe & amp ; llook,NOT,,
12985,74998,@ USER This is not about democrat or republican . This woman ha absolutely nothing to gain by coming forward but much to lose . Why the maga people seem to not mind sweeping so much under the rug is beyond me .,NOT,,
12986,80097,@ USER why are you so fucking good .,OFF,TIN,IND
12987,62213,@ USER @ USER @ USER @ USER @ USER It ’ s really weird to see him on the ice on another team . Slap in the face .,NOT,,
12988,85132,@ USER @ USER @ USER What the hell ha his location at the time of the shooting got to do with anything ? People do n't have to be shot to fight for gun control ! Usually they ca n't after the event because they are usually DEAD !,NOT,,
12989,74152,@ USER Thank god conservative are n't a dismissive . Never hear to them resorting to calling people snowflake or using term like SJW to discredit people .,NOT,,
12990,14317,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER need to fund a lot thing at public school ... . music and art class too . but conservative always want to pay le tax and every time they get the chance the cut funding for such thing .,NOT,,
12991,91045,@ USER @ USER @ USER @ USER Apparently bald men hate woman and think they should n't speak ... and we are all crazy conservative . None of which are true about me except the bald part ... but I like when people argue with anger ... it 's entertaining .,NOT,,
12992,25978,@ USER @ USER I will get on my knee and thank God that people love America .,NOT,,
12993,28835,@ USER Thank you ... she is my world # CartersBodysuitSweepstakes,NOT,,
12994,77255,@ USER a huge fuck up on my part .,OFF,TIN,IND
12995,44031,@ USER Illegal Immigrants : Human Beings Trump Supporters : MAGA Gullibles MS- Killers : Fear mongering Human being in the womb : Not your baby/not your business Antifa : Same a RW nut job Law Abiding NRA Members : Could be terrorist Bill Clinton : Your crush Kavanugh : PREDATOR,OFF,TIN,IND
12996,32874,@ USER @ USER i feel like he is weird eitherway cuz the league wa supposed to start yesterday and they havent say shit,NOT,,
12997,94418,@ USER @ USER @ USER In a country where people openly abuse ram ... krishna ... tearing geeta is no bravery ... .real bravery would have been if she had done this with book belonging to other religion ... ..but then she is a big a coward a you are .,OFF,TIN,IND
12998,91613,@ USER almost get the pick Darn flag . 😁 URL,NOT,,
12999,10742,@ USER please don ’ t tell me your going left ? Use to be unbiased on most part but the hate one definitely is coming from a side that denounced the alt right a should be but say nothing about antifa and their hatred . It demonizes Trump which again is not unbiased reporting,NOT,,
13000,44195,@ USER @ USER It now make sense how gun control is barely an issue v immigration .,OFF,UNT,
13001,97132,@ USER Or gun control . Or both .,NOT,,
13002,89602,@ USER @ USER @ USER The title of the book pretty much sum up any conversation with Avram . He is either a shill for the criminal @ USER or really is mentally incapable of understanding fact that contradict his brainwashing . URL,OFF,TIN,IND
13003,21450,A modern day Norman Rockwell ! # QAnon # MAGA URL,NOT,,
13004,55456,Add who is behind Antifa and who organized and paid protestors at Kavanaugh hearing ! 🇺🇸 URL,NOT,,
13005,89914,@ USER Can we just fast forward to the part where he is defensive about Toad ?,NOT,,
13006,21918,@ USER @ USER Moore- The United States of America is a REPUBLIC . Where did you go to school ?,NOT,,
13007,26495,@ USER But but but ... .. But like her music suck !,OFF,TIN,IND
13008,40193,@ USER @ USER @ USER DAVID BIRNBAUM : : : :The INVISIBLE MAN…EXCEPT AT ELECTION TIME . EXACTLY WHAT IS WORST ABOUT THE LIBERALS…ARROGANCE & amp ; COMPLACENCY . DID I MENTION ARROGANCE & amp ; CONTEMPT FOR THE ELECTORS ?,OFF,TIN,IND
13009,15840,"@ USER Why do conservative always cow-tow to liberal narrative ? When are conservative going to begin standing up ... boastfully ... and put the liberal down . Get over this ... we 're better than that '' ... nonsense . If we do not , we may never see conservative strength again . Speak up GOP . ''",NOT,,
13010,54158,@ USER @ USER a nice cartoon .,NOT,,
