id,tweet,subtask_a,subtask_b,subtask_c
53966,@ user texan would grant automatic citizenship illegal immigrant never elected .,1,1,2
40777,@ user actually # maga spends atleast $ time yr @ user shoe ..libnuts put pair dishwasher every month .,0,,
34244,new bill aim send masked antifa activist jail year @ user url year ! ! ! ! ! !,0,,
99261,@ user @ user everything order claim conservative party business .,0,,
72175,@ user many thinking conservative know brexit disaster & amp ; quietly follow cliff . secured deal & amp ; looking unlikely without major concession . deal option . may might go referendum gen election . n't talk soon,0,,
55606,"& lt ;  & gt ;  , 'll cherish every moment . past , present future . '' still trying utmost collect postcard : ( link : url # happyhyunjaeday # believe_hyunjae_day # _ url",0,,
88646,@ user @ user @ user flawed looking large problem narrow lens .,1,1,0
83152,"@ user @ user loss nothing race woman . probably greatest woman tennis player time . also , always temperamental , pampered multi-millionaire , sore loser . serena , great life . please stop bullying people . '' ''",0,,
13683,@ user @ user 's trap . conservative know soon go public 're termination list .,1,1,1
50250,@ user @ user gorgeous .,0,,
86405,@ user @ user activist woman ’ movement whackadoodle .,0,,
86962,@ user @ user spewing sh*t bernie 's robot lie say & amp ; anything going district da*n thing socialism n't work way suck .,1,1,0
10852,@ user # leo okay home address passed antifa attend dsa meet ?,0,,
46241,@ user @ user @ user @ user @ user @ user @ user @ user @ user army god ? ? ? ? ? ? concept god . army hate,0,,
65812,@ user much unpack thread . bone ... beau ... .sid look good ... ..fire whoever took photo deserve better ... beautiful .,0,,
66458,@ user fuck  ’ realize got finally played,0,,
29070,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user n't ever want hear conservative wax poetic amazing founder willing throw constitution bus libs . conservative n't position . n't rule . make break win .,0,,
69736,@ user kind thing liberal want . totalitarian society tweet ground examination .,0,,
26402,@ user rest pussy,1,1,0
99057,@ user @ user @ user @ user *accept . ’ hate men . ’ hate conservative . hate stupid . hate hypocrite . fact think conservative matter matter mean much law order think .,1,1,1
49400,@ user morrow said shooting white sox series closer . hopefully .,0,,
25346,@ user keep safe . glad going . daughter school high point nc . school closed thursday friday .,0,,
40662,@ user fuck nfl,1,1,2
61616,@ user behold conservative deliberately ignore fact ok gesture used benign co-opted racist signal 're white supremacy . much like swastika benign asian country ( & amp ; still ) co-opted & amp ; ruined nazi .,1,1,0
64330,@ user moron,1,1,0
51551,@ user daughter working toward teacher . tell hubby support gun control get chance ’ shot school .,0,,
87427,@ user . @ user like railroad track - laid across country,0,,
74804,@ user guy ugly unhinged .,1,1,1
93773,@ user @ user @ user @ user @ user antifa came old german communist party . history . 's wear mask . url,0,,
92615,@ user ’ welcome ! yo ! @ user holding casual tournament watching . good shit !,0,,
12952,@ user bitch ’ hood serving junky maybach ! ! ! ! ,1,1,1
63972,@ user @ user hardly tweet unless give shoutout getup antifa seems .,0,,
73041,@ user @ user lock ! insane !,1,1,0
37633,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user picked fire og today . 's really good 's ugly fuck . almost passed smoked j 's fuckin fire . wish could share bowl brother ,1,1,0
14935,@ user hillary sure would president .,0,,
13039,@ user saving career,0,,
60323,@ user # metoo best weapon liberal due process .. disgusting ... woman one using weapon .. shameful typical liberalism .. use emotion benefit ... @ user poster child using woman,1,1,1
95696,@ user bono suck,1,1,0
31555,@ user @ user ya nigga,0,,
77688,@ user go south side thousand died ? strictest gun control policy country ’ work .,1,0,
82905,@ user awesome . thanks,0,,
76920,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user wow . delusional antifa . determining someone involved many protest . already judging deciding others . typical facist hiding behind term antifa . much like jim jones . scary .,0,,
48470,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user followed all~ ! # maga,0,,
24028,@ user billy preston said well : ” something nothing leaf nothing ... ”,0,,
36425,@ user hope continue crash @ user,1,0,
92859,@ user yet congress took away gun control law took away article sec u constitution people thank congress,0,,
90176,@ user @ user @ user 's point waffle faced nob goblin,0,,
89747,@ user @ user anything independent thinker . loyal party aparachnik .,0,,
69319,@ user hope park . playing rush,0,,
18855,@ user happy birthday hyunjea love beautiful ... # the_boyz # hyunjae #  # ,0,,
61688,@ user @ user conservative notoriously gullible . use wanted make sure knew .,0,,
95573,@ user @ user democrat say n't confirmed . republican say politically motivated evidence prove claim . week 'll right back .,0,,
65139,@ user @ user antifa apologist journo looking job 's need know .,0,,
65948,@ user @ user appreciate self promotion # tweet . great advertising love @ user # community help # maga # fargolowes great group people . # thanks # hurricaneflorence # business # hurricaneseason # tuesdaythoughts # technology # investment,0,,
15732,@ user @ user @ user @ user @ user @ user realistic tho url,0,,
54620,@ user fuck ...,1,1,0
90905,"@ user @ user would n't confident exclusion , n't oh well '' , , may lot `` told ya 's '' different people ''",0,,
67168,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user another great train @ user picked new patriot . thank including .,0,,
67063,@ user abortion demand - ’ want !,0,,
31247,@ user @ user @ user @ user @ user @ user @ user united state th murder rate . thanks proving gun control useless except authoritarian .,0,,
47720,@ user omg ! disaster would ! ! incompetent person,1,1,0
96066,happiest birthday greatest constitution god 's green earth !  @ user # devilyouloseagain # letthetribunalsbegin # therainmakers # trumpworld # rainmakersunite # wwg wga # qanon # maga . # kag # q # thepersistence url,0,,
76898,@ user want win finally good pc shit post full body vrc,1,0,
22361,@ user love feeling u get going blue purple . discovery new sexy loot !,1,0,
57998,@ user n't recognize without antifa mask .,0,,
83547,@ user @ user @ user oh look # antifa play ... # opmayflower # goodtrumpsevil # patriotsfight # qanon # maga # magabots # digitalsoldiers # fisagate # gitmo # trump # draintheswamp # enjoytheshow # lockherup # strawberryrecall @ user @ user @ user @ user # wwg wga url,0,,
69981,@ user failure inspiration people,0,,
84822,@ user @ user insanity ... like commie ! # hypocrisy # thestorm # maga # kag # qanon url,0,,
11689,"@ user n't basic issue survival fittest '' v `` take care everyone '' # dems main point . n't core others ? gun control , wealth income inequality , health care , entitlement , epa , glbl wrm . agree url",0,,
15130,@ user @ user fuck terrorist as !,1,1,0
80635,@ user ridiculous tweet ’ read today . comparing traitor # cpc liberal like saying democrat republican two . grasping straw . pathetic,1,1,0
52098,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user true raided antifa bomb factory germany !,0,,
24323,@ user url bet .,0,,
53534,@ user @ user really want conserve everything great # uk really need bury # fracking nonsense & amp ; everything possible make u energy efficient & amp ; fossil fuel free . @ user please right thing ! @ user @ user,0,,
99547,@ user orourke one ignorant gun control freak ... ... ..don ’ know talking ! ! ! !,1,1,0
71099,@ user hi tim kaine criminal antifa son url,0,,
16498,@ user copycat,0,,
54509,@ user @ user @ user @ user fuck yeah ! ! !,1,0,
70550,@ user always found liberal progressive spartan one . socialist knew wanted live well could afford,1,1,1
23308,@ user @ user fuck elect,1,1,1
41538,@ user @ user @ user @ user @ user @ user @ user @ user @ user said speech offends someone fined/jailed . asked fined wanting gun control offended,1,1,0
94545,@ user bullshit ! crappy pop star philly instead fresh prince & amp ; dj jazzy jeff ! america need take knee,1,1,1
67585,@ user @ user @ user gawd missing point hard . yes could . point expected . responsibility lie solely woman culture . man berated action . woman . listen silly girl '' part culture . '',1,1,1
87451,@ user bloody demon ’ need summons one,1,1,0
79346,@ user voting senator bill nelson democrat florida make state healthy clean . gun control law changed . climate change control florida . please vote !,0,,
14968,@ user @ user agree catherine . gun control law main solution problem . # /,0,,
91356,@ user @ user @ user @ user @ user outside antifa . could supported . one want tear military .,0,,
26120,crazy thing liberal blame trump | trumptrain url,0,,
13521,wonder maga people try follow hoping maybe get better knowledge maybe want change . go block . maybe ’ never change . 🤷‍,0,,
12791,@ user resounding !  # maga,1,1,0
71256,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user following patriot . please follow back . thank . # maga # kag # walkaway # witchhunt # redwaverising # votered # votedemsout # voteredtosaveamerica,0,,
86355,@ user way united state republic !,0,,
87274,@ user happening layne ? losing temper . feel trailing behind ?,0,,
37599,@ user @ user @ user @ user poorly educated !,0,,
48185,@ user know po nazi liberal & amp ; n't care know . everyone hollywood elite & amp ; prob go ! ! .,1,1,1
89361,@ user vic game multi sack ot ? playoff yr impact . . sack guy . look frame compared mix former ot bend corner enough intial punch quits,0,,
24403,@ user sister fucker ... name one single thing obama said inappropriate ?,1,1,0
44982,@ user anyone say “ washed actor trying stay relevant ? ” !,0,,
35430,@ user @ user ? know ? sure 's golfing ? ? maybe tweeting like lunatic . bet planning next # magadingdong rally . never president . brainwashed realize .,1,1,0
89156,u place alleged russian spy military official sanction blacklist '' url # tcot # maga # rednationrising '',0,,
42402,@ user @ user yet allowed . congress supposed check clown . get control congress folk write law prevent happening .,1,1,0
64671,@ user maaaad annoying !,1,1,0
32033,people sick book crook . # maga # redwaverising url,0,,
